title,user_id,score,comment,u_id
울산대공원 아쿠아시스,피정범,5,"시에서 운영하는 시설이라 큰기대 안했는데, 아이 키우는 입장에선 대만족 입니다.

비싼 워터파크에가도 애들이 사용하는 시설은 제한적인데, 여긴 딱 필요한 만큼만 있어 너무 좋네요.…",5942
울산대공원 아쿠아시스,박종애,5,가격대비 만족합니다. 작은 워터파크예요. 좀작지만 가격저렴하고 워터파크보다 물깨끗해요. 작지만 있을건 다있어요. 아이들과가기좋아요,5943
울산대공원 아쿠아시스,헨젤과그랬데,3,다좋은데~~~~1.매점이 너무협소해요.비싸고 맛없고 2.샤워실도 좁아요.줄서서 샤워해야된다능. 워터파크규모에 비해 매점과 샤워실은 별롭니당. 탈의실(머리말리는곳)에 에어컨을 켜주지않아서 너무더웠어요ㅜㅜ(오늘다녀옴),5944
울산대공원 아쿠아시스,elfama H,1,아이들 물놀이 저렴하고 정말 좋아요 음식반입 안됩니다 10초만에 나오는 매점음식 비싸고 최악입니다 반드시 식사후 입장 하세요,5945
울산대공원 아쿠아시스,김준수,5,"아이들과 함께하기에 안성맞춤입니다.
바쁜 시간대에 2층 식당 탁자가 지저분하다는 게 단점. 이해는 되지만요.",5946
울산대공원 아쿠아시스,waterfoot water,5,"다른 어떤수영장보다 깨끗하고
또 밖이 보여서 경치감상하며 수영할수있다는 장점과
파도풀 야외풀등도 모두갖추고있어서 좋습니다",2852
울산대공원 아쿠아시스,김지원,5,친척 동생이랑 여름마다 갔어용~! 워터슬라이드 완전 재밌어염~ 핫도그 엄청 맛있어용~,5947
울산대공원 아쿠아시스,박승배,4,작지만 파도풀도 있고 여름철엔 야외수영장도 있는 울산 핫플레이스. 공영주차장에 자리가 없는 경우가 많다.,5948
울산대공원 아쿠아시스,김수학의 문,3,"아이들과 함께 가면 좋아요.
어른도 간단하게 놀기엔 괜찮아요",5949
울산대공원 아쿠아시스,무루,3,이용하기는 편하지만 주말에는 작은데 사람은 많음.,5950
울산대공원 아쿠아시스,Jonghoon Jeong,5,채광좋은 수영장. 여름엔 물놀이장. 헬스장도 좋아요.,2251
울산대공원 아쿠아시스,Kyusung Choi,4,멀리 가지 않고 아이들과 신나게 놀 수 있어서 좋아요~,5951
울산대공원 아쿠아시스,김창귀,5,수영을 했어요 운동도 되고 기분도 상쾌해져요,5952
울산대공원 아쿠아시스,임기현,4,물이 깨끗하진 않지만 가깝고 놀기 좋아요,5953
울산대공원 아쿠아시스,Pearl Lee,3,수질은 보통이지만 도심에서 있어서 가기 편리함,5954
울산대공원 아쿠아시스,SRI JH,5,"울산대공원 내에  있는 수영장 입니다 ^^
시설 좋아요 ^^",5955
울산대공원 아쿠아시스,김지윤,5,"공간도넓고,안전요원이많아
안심이됨",5794
울산대공원 아쿠아시스,신재호,4,저렴한 실내 풀장,5956
울산대공원 아쿠아시스,이원태,5,수영시설이 잘되어있어요,5957
울산대공원 아쿠아시스,Yeong-jung Kim,5,저는 수영을 하는 데 가격 대비 훌륭합니다,5958
울산대공원 아쿠아시스,Y K,5,한가하게 수영하기 좋네요,4467
울산대공원 아쿠아시스,여유있게 살자YeoYou,4,"좋은데, 사람이 너어어어어무 많아",5959
울산대공원 아쿠아시스,호두공작소,5,늘 ~ 이용하고 있어요 집근처 운동하기 딱,5960
울산대공원 아쿠아시스,sw,5,헬스장이 리뉴얼하고 굉장히 좋아졌습니다 추천합니다,2854
울산대공원 아쿠아시스,LCH,3,입장료가 자유수영이든 아쿠아시스든 만원임,5961
울산대공원 아쿠아시스,편의점,1,물이 따듯하고 음식비싸고 놀게없다,5962
울산대공원 아쿠아시스,kinyeon kim,4,싼거에 비해 다양함,1756
울산대공원 아쿠아시스,Kim Mr,5,시설도 좋아요,5963
울산대공원 아쿠아시스,전영은,5,가격대비 좋아요,277
울산대공원 아쿠아시스,만성피로 (낭만똥띠),5,방학때 자주 찾아요,1699
울산대공원 아쿠아시스,박성주,5,시설이 좋아요,5964
울산대공원 아쿠아시스,기예원,3,사람들이 넣무 많고 작다,5965
울산대공원 아쿠아시스,김중곤,5,싸고 좋음!! 가성비 최고임!!,4132
울산대공원 아쿠아시스,Kang-Woo Lee,5,아이들과 놀기좋아요...,5966
울산대공원 아쿠아시스,아이깨끗해,4,약간 쌀쌀하고 매점이용이 불특정함,5967
울산대공원 아쿠아시스,Sungki Yang,3,늦게가면줄서고기다리는데시간다씀,5968
울산대공원 아쿠아시스,안현희,4,가격이 싸요!,4845
울산대공원 아쿠아시스,워니굔듀{ウォニゴンデュー},4,물도이쁘고 더말할게없습니다ㅜㅡㄴ,5969
울산대공원 아쿠아시스,이광섭,4,나름 즐길만해요.,2926
울산대공원 아쿠아시스,김덕균,5,싸고 사람은 많음,5970
울산대공원 아쿠아시스,이종진,3,수영장25미터 풀,5971
울산대공원 아쿠아시스,문성준,5,정말좋다,5972
울산대공원 아쿠아시스,호성전,4,추천합니다,5973
울산대공원 아쿠아시스,tv반달지훈곰,5,짱♡,5974
울산대공원 아쿠아시스,H S,5,좋아요.,2553
울산대공원 아쿠아시스,심명종,4,가격대비 굿,5975
울산대공원 아쿠아시스,박현우,4,잘 몰라요,5976
울산대공원 아쿠아시스,이창수,3,평범,795
울산대공원 아쿠아시스,halo JE,5,좋아요,5977
울산대공원 아쿠아시스,서재철,3,장소가 좁음,2640
울산대공원 아쿠아시스,박현선,4,가성비 최고,5978
울산대공원 아쿠아시스,이인범,5,굿 최고,5979
울산대공원 아쿠아시스,070130 akr,4,사람 많음,5980
울산대공원 아쿠아시스,Brad Park,4,가성비 굿,5981
울산대공원 아쿠아시스,JEE지길윈,5,굿 굿 굿~,819
울산대공원 아쿠아시스,박종우,5,,5982
울산대공원 아쿠아시스,장건상,5,,5983
울산대공원 아쿠아시스,라이쿤스TV RAEKUNS TV,4,,2812
울산대공원 아쿠아시스,브랜든히트,4,,5984
울산대공원 아쿠아시스,오상경,4,,5985
울산대공원 아쿠아시스,김미주,5,,5986
울산대공원 아쿠아시스,김교태,1,,5987
울산대공원 아쿠아시스,핀블랙,3,,5988
울산대공원 아쿠아시스,J K,4,,5989
울산대공원 아쿠아시스,정웅태,5,,5990
울산대공원 아쿠아시스,JB P,5,,5991
울산대공원 아쿠아시스,YINJI CUI,5,,5992
울산대공원 아쿠아시스,변현석,5,,5993
울산대공원 아쿠아시스,이순희,1,,5994
울산대공원 아쿠아시스,이경화,4,,5995
울산대공원 아쿠아시스,SOUR KANG,5,,5996
울산대공원 아쿠아시스,1620하지호,5,,5997
울산대공원 아쿠아시스,이유민,5,,5998
울산대공원 아쿠아시스,쁘아종,1,,5999
울산대공원 아쿠아시스,박희근,5,,6000
울산대공원 아쿠아시스,박재우,5,,3338
울산대공원 아쿠아시스,최동국,5,,6001
울산대공원 아쿠아시스,남경식,5,,6002
울산대공원 아쿠아시스,설연숙,3,,6003
울산대공원 아쿠아시스,김도윤,4,,2239
울산대공원 아쿠아시스,강미선,5,,3010
울산대공원 아쿠아시스,오리개복치,4,,6004
울산대공원 아쿠아시스,김민성,4,,2235
울산대공원 아쿠아시스,송승훈,5,,6005
울산대공원 아쿠아시스,jaeyoung lee,4,,6006
울산대공원 아쿠아시스,임성래,1,,6007
울산대공원 아쿠아시스,V하율하명아빠,5,,6008
울산대공원 아쿠아시스,Jin Seok Jeon,5,,6009
울산대공원 아쿠아시스,진완길,4,,6010
울산대공원 아쿠아시스,이율호,4,,6011
울산대공원 아쿠아시스,박지윤,4,,4848
울산대공원 아쿠아시스,남궁건,5,,6012
울산대공원 아쿠아시스,Hyeonjin,4,,6013
울산대공원 아쿠아시스,박주현,2,,6014
울산대공원 아쿠아시스,이기헌,4,,6015
울산대공원 아쿠아시스,박경수,4,,2114
울산대공원 아쿠아시스,강사원,5,,6016
울산대공원 아쿠아시스,류은혜,4,,6017
울산대공원 아쿠아시스,정해영,4,,2083
울산대공원 아쿠아시스,박멍지,5,,4583
울산대공원 아쿠아시스,주지원,5,,6018
울산대공원 아쿠아시스,soyo lee,4,,6019
울산대공원 아쿠아시스,이상화,4,,6020
울산대공원 아쿠아시스,준성김,4,,6021
울산대공원 아쿠아시스,임민재,5,,2945
울산대공원 아쿠아시스,버디[오므지],1,,6022
울산대공원 아쿠아시스,YouTube하튜{워너블},5,,4963
울산대공원 아쿠아시스,이희령,2,,6023
울산대공원 아쿠아시스,Bohyun Baek,4,,6024
울산대공원 아쿠아시스,이명진,5,,6025
울산대공원 아쿠아시스,라니,4,,6026
울산대공원 아쿠아시스,7 Window,5,,6027
울산대공원 아쿠아시스,eunju kim,5,,6028
울산대공원 아쿠아시스,권동현,5,,6029
울산대공원 아쿠아시스,Ryu유현민,5,,6030
울산대공원 아쿠아시스,Ik-hwan Kim,4,,6031
울산대공원 아쿠아시스,정준혁,5,,6032
울산대공원 아쿠아시스,daejin kim,3,,6033
울산대공원 아쿠아시스,JM P,5,,6034
울산대공원 아쿠아시스,a.k choi,3,,6035
울산대공원 아쿠아시스,정연숙,5,,6036
울산대공원 아쿠아시스,이건연 (킬메니),2,,6037
울산대공원 아쿠아시스,박성민,4,,6038
울산대공원 아쿠아시스,이예지,5,,6039
울산대공원 아쿠아시스,류성창,5,,6040
울산대공원 아쿠아시스,강성빈,3,,3121
울산대공원 아쿠아시스,**석,4,(자녀동반 시)가성비 짱!!,1866
울산대공원 키즈테마파크,구기모,5,"무료라서 좋아요. 주차장도 넓고 산책하기에 너무 좋습니다.
가운데 호수가 참 좋아요.
다음에는 야간에도 꼭 가보고 싶네요.
근처에는 스타벅스와 식당들이 있어서 식사나 차한잔 하기에도 좋습니다.",6041
울산대공원 키즈테마파크,김하영,5,"아이들과 산책겸 덥지도 춥지도 않은 날씨에 다녀왔어요.
어린아이들이 있다면 놀이터도 좋네요.
저희애들은 큰애들인지라 놀이터에서 놀순없었지만 대공원 안에 북카페가 있어서 거길 이용해도 좋겠어요.…",6042
울산대공원 키즈테마파크,홍주리,4,아침에본 문수공원이랑  저녁에본  울산대공원이랑 분위기가틀려요  걷기좋고  운동하기 좋고 자전거도 오전9시부터 공원안에서  빌려탈수있더라구요  삼천원이구요 1시간에  .. 빌린장소는 정문 동문쪽에  비치되어있더라구요.  연인들끼리  둘이탈수 있는 자전거도있더군요.ㅋㅋㅋ 볼거리도 다양해요,6043
울산대공원 키즈테마파크,Soi Kim,5,"반려견과 산책하기 좋고
놀이터와 농구장이 있어서 아이들이 놀기좋고
곳곳에 분수대와 호수 그리고 풍차가 있어서 사진찍기좋고…",6044
울산대공원 키즈테마파크,S S,4,넓고 볼거리가 많아서 산책하기 좋은 곳 입니다. 야경도 잘되어있어서 밤산책 코스로도 추천드려요,6045
울산대공원 키즈테마파크,아쿠아비테(AquaVitae),3,"울산은 아직 눈이 내리지 않아서 늦게나마 가을 보내주기 하려고 아이와 둘이 산책하면서 사진찍는 데이트하고 옴
울산에 8년을 살아도 이곳에 올 일이 잘 없어서 그런지 나가는 입구를 몰라서 고생함...ㅋㅋㅋ 동문으로 들어와서 정문으로 나가는데 거리가 꽤 멀던데  표지판을 중간에 한번 본거같음 안내가 잘 안되있는거 같고 아쉬웠는데 늦게나마 이쁜 사진을 찍을 수 있음에 위안을 삼아봄",6046
울산대공원 키즈테마파크,문화재•여행Expert진재소장,5,"정말 넓고 가볼 곳들이 많은 훌륭한 장소입니다. 공원 조경도 훌륭하고 풍치도 있습니다.
어린 자녀들을 데리고 하루를 보내기에 최고의 장소인 것 같습니다. 또 찾아갈 예정입니다.",6047
울산대공원 키즈테마파크,최석정,4,"2020년 1월 울산 겨울여행시 밤에 방문.
빛 축제(?) 같은 것을 함.
연인, 가족들이 산책이나 데이트로 많이들 방문.
울산 시내에서 가까워서 찾아가는 길은 어렵지 않다.",6048
울산대공원 키즈테마파크,방울이,1,"빛축제??? 겁나게 추운날 울산대공원 빛축제 보러 갔다가 엄청 실망 했네요!!! 이걸 보려고 안간다는 애들이랑 아빠를 끌고 갔다가 엄청 실망하고 엄청 욕먹는 그런날이 되버렸네요!!! 이걸 볼려고 왔나 할정도로 실망만 했습니다.  울산대공원 정문 호수 둘레 빛축제 끝!!! 다른 곳에는 없어요 어이가없네!!
원망에 눈초리만 받으면서 집으로 왔네요!!!",6049
울산대공원 키즈테마파크,민보현,5,"커피도 맛있고 빵이 너무너무 맛있는 맛집이었어요^^ 주말오전 기분좋게 시작했어요~
분위기도 우드느낌의 창이 커다랗게 나있어서 쾌적했어요❤",6050
울산대공원 키즈테마파크,김춘희,5,"다른지역에 사는데 아이들 데리고 너무 재밌게 보내고 왔네요
놀이터가 많아 좋았어요~",6051
울산대공원 키즈테마파크,YeongIn Kwon,5,"자주 가는 공원입니다. 가을에는 예쁜 단풍을 볼 수 있어서 더 좋습니다. 아이들이 놀수 있는 키즈테마파크,  뜀동산, 놀이터 등 다양한 테마로 구성되어 있습니다.",5323
울산대공원 키즈테마파크,여행하는흰둥이,5,비오는 날에도 좋은 울산대공원 정문. 우연하게 들어갔는데 천장이 막혀있어 짧은 산책이라도 할 수 있어서 좋았다. 비그 그치고 한바퀴. 언제와도 좋은 울산 대공원이다.,2130
울산대공원 키즈테마파크,Hyun Ha (Doori),4,넓어서 좋고~~산책 하기 좋아요~~하룻동안 거닐수 있고 다영하게 구경거리도 많으네요,4733
울산대공원 키즈테마파크,SANGHO LEE (Shawn),5,주차편해요 근처 먹거리 마실거리 많아요 볼거리   즐길거리 충분하고 다돌아보려면 두세시간 걸려요,6052
울산대공원 키즈테마파크,설탕공장,5,조용하니 넘 좋아요~ 식사후 산책했는데 힐링하고 가네요!,6053
울산대공원 키즈테마파크,장지태,5,"넓은 광장, 수려한 수목, 운동 산책하기 좋네요",6054
울산대공원 키즈테마파크,박다원,5,"2021년 올해도 장미축제는 취소되었더라구요. 요즘 길에봐도 장미꽃이 만발이길래,울산대공원 장미원이 생각나서 어제(21.05.23)구경갔어요. 만개해서 너무 이뻤어요. 장미원과 동물원 같이 있어요.아이들 동물원구경 좋아하드라구요. 공작새 너무 이뻐요.
입장료는 어른2000원 어린이500원입니다.…",5567
울산대공원 키즈테마파크,김남숙,5,"잘 정돈된 공원에 산책하기도 좋고 기분 전환하기에 정말 좋아요.평일이라서 북적거리지 않고 벚꽃이 만발한 가운데 튜립까지 예쁘게 꾸며져 있어서 화사한 꽃이 더 돋보이고 예쁘네요.
아이들 어릴 때 많이 다녀간 곳이었는데 지금도 가족들 단위로 다녀들 간답니다.
동물원도 있고, 5월에는 장미꽃도 많이많이 피어서 장미원도 있답니다.",4065
울산대공원 키즈테마파크,이현진,4,저녁에 걷기위해 갔어요 정문입구 주차하구요 대공원은 무료 입장입니다,1832
울산대공원 키즈테마파크,에릭,5,"2002년 한일월드컵 직전 준공된 울산대공원
입구 근처에 있는 인공호수 분수대가 인상인 장소",6055
울산대공원 키즈테마파크,울산바비,5,돌아보면서 걷기에 매우 좋은 장소입니다.너무 넓어서 많이 걷게되는게 장점일지 단점일지는 모르겠지만 볼거리가 많아서 너무 좋아요~^^,6056
울산대공원 키즈테마파크,하야부사Delivery,5,"넓고 이쁘게 잘 꾸며놓은 공원
자전거도 대여해서 탈수 있게 해놨다!
봄,가을에는 어떤 모습일지 궁금하다",6057
울산대공원 키즈테마파크,우연히여기,5,자전거도 탈수잇고 여름에는 실내수영장 아이들놀기좋은  놀이터  가족이 도시락싸서 아이들과 방문해도 좋은곳 추천합니다,6058
울산대공원 키즈테마파크,김덕용,5,불빛축제 장소를 정문으로 옮긴 후 처음으로 갔는데 장미원보다는 괜찮았네요. 장소가 넓으니 사람이 많아도 부딪치는거없이 편안하게 구경하고 왔네요. 1시간이면 구경 끝.,2612
울산대공원 키즈테마파크,JH Park,5,넓고 평화롭고 자전거 대여해서 빌리고 ~,6059
울산대공원 키즈테마파크,동이민이빠,5,"아이들과함께하기 좋은거 같아요 산책하기도좋구요 자전거 타기도 좋구, 운동하기도 좋고 현재는 1월 27일까지 빛축제합니다 이뻐요 동물원등 다양한 볼거리가 많아요",6060
울산대공원 키즈테마파크,정수웅,5,무료에 크리스마스나 연말 외에도 다양한 행사가 많으니 당얀히 추천! 특히 축제때는 주차요금을 받지 않는 때도 있습니다. 산을 끼고 있고 호수도 이쁘고 입구도 많고. 시내라 교통편도 편하니 추천합니다.,2620
울산대공원 키즈테마파크,HS OK,4,우선은 굉장히 넓다. 갇혀 있는 동물들이 불쌍하긴 하지만 백공작이 날개 펴는 모습은 정말 환상이었다. 동물원 가는 길에 평상이 정말 좋다.,6061
울산대공원 키즈테마파크,니이,5,무척 넓었어요. 동물원까지 가는데 너무 멀어서 자전거 대여했어요. 1인용이 1시간에 3000원 했습니다. 장미궁에 가니깐 종류가 무척 많았습니다. 포토존도 곳곳에 있었어요.,6062
울산대공원 키즈테마파크,정승욱,5,"넓고 피크닉가기에 좋음. 그늘이 없는곳도 많기때문에 썬크림과 모자는 필수임.
자전거는 1인승 3천원 2인승 6천원이고 추가시간마다 추그요금이 부과된다. 카드가능
장미원 추천.",5785
울산대공원 키즈테마파크,소울캐서린,4,아이들 놀이터가 구비가 잘 되어 있고 연령별로 놀수있게 구분되어 있지만 부모님이 제대로 알려주지않으면 큰아이들은 어린아이놀이터쪽으로 가기때문에 자칫 다칠수 있으니 부모님들이 이용시설안내를 읽고 자녀분들한테 한번더 알려주면 좋을듯해요. 그옆에 간이매점이 있지만 아이스크림은 없어서 아쉬워요~,6063
울산대공원 키즈테마파크,연연이,5,운동하기  좋은 날씨라서  여유롭게 산책하는 사람  자전거 타는 사람  강아지들도 신나보이네요!    메타 스퀘어길도 있는건 첨 알았네요,6064
울산대공원 키즈테마파크,Seol,5,별빛축제 때 방문함. 정문으로 들어가 연못 주변으로 산책하면서 사진찍고 놀다보면 1시간은 금방 지나감. 입구 쪽에 간단한 간식 파는 곳도 있음.,6065
울산대공원 키즈테마파크,깜비누,5,"산책하기도 좋고 운동하는 사람들도 많고 강아지들도 많고 좋아요
근처에서 저녁먹으면 늘 한바퀴씩해요
헬스장 수영장도 있고 시민들을 위한 공원!!
요즘은 빛축제도 해서 더 예쁩니다👍🏻…",2627
울산대공원 키즈테마파크,박지현,5,"울산맛집이에요
메뉴도다양하고맛도굿~~ㅎ
줄서서먹는곳이에요울산어린이대공원앞에있어요…",1234
울산대공원 키즈테마파크,털없는원숭이,5,"울산 사람들 부럽네요
이런 좋은공원도 다있고",6066
울산대공원 키즈테마파크,윤자매,5,"울산대공원에 있는 수영장 아쿠아시스를 방문했어요
코로나로 울산지역 주민만 이용가능하고 인원도 오전 오후로 나누어 선착순 200 명씩만 이용가능하여 붐비지 않아 좋았습니다. 단 일찍 가야 대기표 순번을 받아 이용가능하니 참고하셔요. 오전 시간대는 10:00~13:30분까지 이용가능하고 오후시간대는 15:00~16:30까지 이용가능합니다.",6067
울산대공원 키즈테마파크,배영혁,5,"도심속 공간

자연경관과…",4777
울산대공원 키즈테마파크,mg kim德昊,4,"휴일 밤 대공원 바람이 시원하구요!
빠른 걸음으로 걸어도 좋고,
느릿느릿 달팽이 걸음도 좋은…",4623
울산대공원 키즈테마파크,Yoon Chang (Yoon),4,"장미축제 장미원 추천!
이외 대공원 자체 조경 등도 전반적으로 만족스럽지만, 오솔길에 아스팔트를 깔아놓는 점과 자전거 대여를 빌린 곳에서반 반납해야된다는 점 등 디테일한 부분에서 아쉬운 점이 조금씩 있는 공원.",6068
울산대공원 키즈테마파크,김필,4,"울산 온지 어느덧  30년이 다되어간다.
첨 내려와서는  어디 갈곳도  마땅치  않아서 늘  바닷가로  가곤했다
울산대공원이  문을  열고부터는  아이들  어릴때~~…",6069
울산대공원 키즈테마파크,이정아,4,빛축제를 1월21일까지 하는데 목도리 장갑끼고 가족들과 나들이 가면 좋아요~~ 따뜻한 차도 가져가면 더 좋을듯 프렌차이즈 커피숍도 가까이 있어요^^,914
울산대공원 키즈테마파크,윤효순,5,"울산시 중심에  넓은 공원 무료로 입장합니다
산책도 하고 아이들이 마음껏 뛰어 놀 수 있는 곳 입니다",6070
울산대공원 키즈테마파크,황길균,4,"울산대공원에서

토요일 울산대공원 튜립축제 보러갔습니다.…",6071
울산대공원 키즈테마파크,비사미,4,"대인 10000,어린이7000
일단 가격이 착해서ㅋㅋ 근처 사시는 분들 부럽네요. 야외는  마감해서 아쉬웠어요ㅜㅜ",6072
울산대공원 키즈테마파크,Sang Kim,5,"도심속의 공원 누구나 어디에서나 슆게 찿아 산책을  할 수 있는 장소이네요
이번에는 호수가 밤 빛 축제로 방문을 하였습니다
손이 시려워서 ~~~",1531
울산대공원 키즈테마파크,이태영,5,"좋네요ㅎㅎ
야간에 빛축제 하네요
다른곳에 가면 비싸게 표를 끊고 들어가서 봐야할 장면들을 무료로 즐길수 있네요…",1611
울산대공원 키즈테마파크,Michael Song,4,"울산 옥동 주민이라면 한번쯤은 들러봐야할 곳이죠. 한적하고 좋습니다. 자연풍경도 좋고, 연못도 이쁘고요.ㅎㅎ",6073
울산대공원 키즈테마파크,김상희,5,공기좋구~ 숲이라 좋은 울산대공원 노루보셨나요??^^ 전 봤지용~~^^,6074
울산대공원 키즈테마파크,안영선,5,평일저녁 공원산책은 고즈넉한 정취를 느낄수 있음요. 6월13일까지 (9시)장미원 야간개장 중,6075
울산대공원 키즈테마파크,Ent. J,5,"갈때마다 만족하고 오는 곳.
소중한 사람과 함께 산책하기 참 좋다.
주차장 잘 되어 있음.",6076
울산대공원 키즈테마파크,Sue Park,5,"동문 서문 남문 으로 나뉘어서 각게이트별로 원하는곳으로 이동하기 좋고 게이트마다 주차시설완비
근처에 카페와 식당도 많음. 특히 브런치 카페는 유명한 베란다와 런던티가 있음.…",4884
울산대공원 키즈테마파크,이정노,4,"장미축제가 있어 다녀왔습니다.
울산댁공원은 매우 넓기 때문에 방문 장소에 따라 주차장(정문, 남문, 동문)을 잘 선택하셔야 합니다. 그리고 그늘이 없어 여름에는 선크림 꼭 바르시고 양산, 얼음물, 휴대용 선풍기 필수로 휴대하시는게 좋습니다. 장미축제 보고 동물원도 보고 왔는데 가족, 연인 산책하는데 부족함이 없는 장소입니다.",6077
울산대공원 키즈테마파크,SEIHOON LEE,5,자전거 빌려서 한 바퀴 돌면 한 시간이 금방 가는 넓고 깨끗한 공원이네요. 추천합니다.,6078
울산대공원 키즈테마파크,허수,5,"울산대공원은 몇 배의 덩치가 큰 대한석유공사(약칭, 유공)를 인수한 선경( Sk)이 울산시민의 삶의 질과 휴식공간을 제공하기 위해 1,000억원을 들여 1995년 착공하여 2005년 완공하여 울산시에 무상으로 기증한 공원이다.
직물산업이 모기업으로 호텔등을 인수하고 기업을 확장하며 종합무역상사로 발돋음했다.…",590
울산대공원 키즈테마파크,종이,5,울산에 이렇게 멋진 야경과 빛축제를 하는지 몰랐네요~ 태화강 국가정원 십리대숲 은하수길과 함께 한다면 더할나위 없이 좋겠어요 ! 2020년 첫 국내여행 성공이었습니다아 !,4737
울산대공원 키즈테마파크,정철호,5,"장미가 아름답게 피어있고 동물원에는 아이가 좋아하는 동물들이 많았음.
연인과 가족과 함께 오면 좋은 추억남기고 갈수있는곳임.",6079
울산대공원 키즈테마파크,나야민,5,대공원은 자전거타기도 좋고 사계절 내내 구경해도 질리지않는 운동하기 좋고 아이들과 함께하기 좋은 그런 기분좋은 곳입니다,2572
울산대공원 키즈테마파크,ks c,4,"요새 울산대공원에 오리가족이 살고 있는거 아시죠~^^ 아기오리가 4마리인데 이젠 날개도 제법 커졌어요
1마리는 항상 단독행동(사춘기??) 하던데 오늘은 비가 와서인지 왜가리 때문인지 형제들과 같이 있더군요",2485
울산대공원 키즈테마파크,Sungae Lee,5,집앞에 드넓은 공원있어서 자주이용해요 운동도하고 힐링도하고 가족들과 추억도 쌓기에 너무 좋은곳이에요,6080
울산대공원 키즈테마파크,연두사랑,5,더운여름날에도 나무가 많아 신선한 바람을 느낄수 있는곳~운동하기 딱 좋죠,6081
울산대공원 키즈테마파크,이은,5,"가족문화센터에서 업무보고,대공원도 걷고.
주변에 식당,까페가 많아서 이용하기 편했어요",6082
울산대공원 키즈테마파크,박현지,5,집가까운곳에 이런곳이 있어서 참좋은 곳이라 생각합니다 오랜만에 산책삼아 둘러보았더니 마침  빛축제를 하는중이라 완존 멋졌습니다 밤에 보는 공원이 더욱 인상적이네요^^,6083
울산대공원 키즈테마파크,심성보,5,"대단위 조성공원 다양한코스별 휴식장소남여노소체육시설과다양한어린이놀이시설이가장많은곳
시설이우수한조경공원임",642
울산대공원 키즈테마파크,jae-kil lim,5,1년에 1번이상가는곳~^-^;,6084
울산대공원 키즈테마파크,스캇,5,"갈수록 또 가고 싶은..
최고의 공원.
특히 가족과 자전거 타기. 더 좋은 곳이 어딘지?",6085
울산대공원 키즈테마파크,최규종,5,오늘 미세먼지도 상태가 좋고 어제까지 비가 와서 그런지 공기도 좋고 그냥 다 좋았네요,1205
울산대공원 키즈테마파크,이진옥,4,2022 빛 축제를 진행중이다. 그런데 작년보단 볼거리가 줄었다. 볼거리가 줄었다는 얘기는 사진으로 남길 게 줄었다는 얘기다. 하지만 대!공원이다보니 산책하기에 매우 좋다. 저녁 식사를 많이 먹었고 울산대공원 근처라면 가보자.,6086
울산대공원 키즈테마파크,최유진,5,"봄에는 예쁜꽃과 나무들 구경하러 나들이 가고 자전거도 타고, 여름에는 아이들이 분수와 시원하게 뛰어놀 수 있는곳!!😍 가을, 겨울에는 꽁꽁 언 호수와ㅋㅋ 빛축제도 자주 볼 수 있어서 너무 좋은것 같당ㅜㅜ💕 집 근처에 있어서 일주일에 적어도 한번은 강아지 데리고 꼭 가는곳인데, 갈때마다 있어서 너무 다행이라고 느끼는곳이당😚 남자친구나 엄마랑 커피 사들고 산책하기에도 너무 좋다ㅎㅎㅎ 울산에 이런 공원 많이 생겼으면 ㅜㅜ…",2183
울산대공원 키즈테마파크,김성관 (취산),4,도심속의 넓고 안락한 쉼터로 사계절 볼거리가 많고 편의시설과 깨끗한 환경이 좋슴.,2167
울산대공원 키즈테마파크,김민철,4,장미축제 2019년 울산대공원 5/22~5-.26  아름다운 5월 장미 이뻤어요,921
울산대공원 키즈테마파크,즐풍목우,5,울산 도심 속 공원.. 얼마 전 장미축제 했는데 아직 장미가 만발했네요. 정말 좋아요.,1259
울산대공원 키즈테마파크,김진용,3,빛축제를 많이 가본 결과 그저그런 평범함.정문 주차장 돈받고 동문.남문 무료개방.속보인다 울산.,6087
울산대공원 키즈테마파크,권양,5,사계절 솔마루길과이쁜자연이 어우러져 쉼을 주는 아름다운 장소입니다.,6088
울산대공원 키즈테마파크,Jinwoo Park,4,"아쿠아시스 음식값이 미쳤음. 기분좋게 놀다가 식당때문에 오기싫음. 그리고 짜장면에 춘장맛이 1도 안느껴짐. 라면이6천원...ㅋㅋㅋ 그것도 매운맛만 판매...한철장사라는건지..계곡 백숙은 맛이라도 있는데...이건 입에 쓰x기 들어가는것도 아니고...
입구 앞에서 음식 검사하는데 수질관리 때문이라는데 말같지도않네.. 식당에서파는 과자, 핫도그,소떡 들고 평상 썬배드 돗자리에서 잘만먹음.한마디로 수질관리가 아니라 가게 식당 돈벌어야되니깐 음식물 반입금지임.",6089
울산대공원 키즈테마파크,차동근,5,"🏝마음의 정서가 담긴 곳 아름다운 호수  풍차
배경이  좋아습니다  정다운 사람과 함께 오고
싶은 곳…",6090
울산대공원 키즈테마파크,Younghwa Kim,4,장미축제 기간에 꽃구경하기 좋아요. 아침 일 찍오는게 주차하기 좋아요,1460
울산대공원 키즈테마파크,정마르코,4,도심속 거대한 정원을 이쁘고 멋지게 가꿔놓고 잘관리 하네요.,4767
울산대공원 키즈테마파크,Cho howon (꿀꿀이비엔나),5,"울산 대공원 빛축제 2020/01/29일까지
근교 빛 축제중에 개인적으로 젤 화려하고 예뻣음",2558
