,title,rate,tags,address,review_address,url
447,무제산,5.0,산,울산 북구 호계동 산 44,./review/무제산.csv,https://place.map.kakao.com/248102679
448,반정저수지,0.0,저수지,울산 울주군 청량읍 삼정리,리뷰 없음,https://place.map.kakao.com/15148193
449,고래못,0.0,저수지,울산 울주군 두동면 이전리,리뷰 없음,https://place.map.kakao.com/8195917
450,중산동취락유적,0.0,유적지,울산 북구 중산동 656-1,./review/중산동취락유적.csv,https://place.map.kakao.com/12729044
451,간절곶소망길 1코스,0.0,도보여행,울산 울주군 서생면 진하리 산 56-8,리뷰 없음,https://place.map.kakao.com/26564350
452,큰마을저수지,0.0,저수지,울산 남구 테크노산업로29번길 50 (우)44776,./review/큰마을저수지.csv,https://place.map.kakao.com/8100306
453,화장산,0.0,산,울산 울주군 청량읍 중리 산 187-2,리뷰 없음,https://place.map.kakao.com/8171114
454,영남알프스,0.0,산,울산 울주군 상북면 덕현리 산 232-2,./review/영남알프스.csv,https://place.map.kakao.com/26996937
455,시간도쉬어가는곳,0.0,관광농원,울산 울주군 두동면 구미리 527-1,리뷰 없음,https://place.map.kakao.com/11589577
456,삼호산,0.0,산,울산 남구 옥동 산 116-19,리뷰 없음,https://place.map.kakao.com/25269065
457,고헌산 용샘,0.0,"샘터,약수터",울산 울주군 두서면 차리,./review/고헌산 용샘.csv,https://place.map.kakao.com/19783097
458,석남사부도,0.0,"탑,비석",울산 울주군 상북면 석남로 557 석남사 (우)44901,./review/석남사부도.csv,https://place.map.kakao.com/8381788
459,우직골못,0.0,저수지,울산 울주군 온산읍 강양리,./review/우직골못.csv,https://place.map.kakao.com/8021346
460,봉화산,0.0,산,울산 울주군 서생면 나사리 산 36,./review/봉화산.csv,https://place.map.kakao.com/7896664
461,자연과아이들수목원,5.0,"수목원,식물원",울산 울주군 상북면 거리지곡2길 7 (우)44907,./review/자연과아이들수목원.csv,https://place.map.kakao.com/23909481
462,걷고싶은중구둘레길 1코스,0.0,도보여행,울산 울주군 범서읍 구영리 산 181-1,리뷰 없음,https://place.map.kakao.com/26564341
463,달곡지,0.0,저수지,울산 북구 무룡동,리뷰 없음,https://place.map.kakao.com/8209769
464,태화강100리길 2코스,0.0,도보여행,울산 울주군 언양읍 대곡리 산 130,리뷰 없음,https://place.map.kakao.com/26558730
465,동화산,0.0,산,울산 북구 화봉동 산 30,리뷰 없음,https://place.map.kakao.com/7852316
466,용리저수지,0.0,저수지,울산 울주군 서생면 용리,리뷰 없음,https://place.map.kakao.com/8013263
467,저승골,0.0,계곡,울산 울주군 상북면 등억알프스리,./review/저승골.csv,https://place.map.kakao.com/854354023
468,원강서원,0.0,서원,울산 울주군 삼동면 대밭길 37 (우)44958,리뷰 없음,https://place.map.kakao.com/1949090448
469,병영산성,4.5,"산성,성곽",울산 중구 동동,./review/병영산성.csv,https://place.map.kakao.com/7895565
470,멀티캐릭터테마파크 1호점,0.0,테마파크,울산 남구 삼산로 217 뉴코아아울렛울산점 11층 (우)44703,리뷰 없음,https://place.map.kakao.com/20195771
471,솔마루정,1.0,"관광,명소",울산 남구 옥동 산 91,./review/솔마루정.csv,https://place.map.kakao.com/19237106
472,반천천,0.0,하천,울산 울주군 언양읍 반천리 1023-26,리뷰 없음,https://place.map.kakao.com/25726245
473,대왕암길,5.0,도보여행,울산 동구 일산동 산 45,./review/대왕암길.csv,https://place.map.kakao.com/26564410
474,동백소류지,0.0,저수지,울산 울주군 웅촌면 검단리,리뷰 없음,https://place.map.kakao.com/8279769
475,윗황새못,0.0,저수지,울산 울주군 온산읍 삼평리,리뷰 없음,https://place.map.kakao.com/8476256
476,용암정,0.0,문화유적,울산 울주군 범서읍 구영로 31-43 (우)44920,리뷰 없음,https://place.map.kakao.com/8030792
477,설못,5.0,저수지,울산 울주군 범서읍 입암리,./review/설못.csv,https://place.map.kakao.com/7948607
478,아리랑릿지,5.0,등산로,울산 울주군 삼남읍 방기리,./review/아리랑릿지.csv,https://place.map.kakao.com/934627212
479,솔고개못,3.0,저수지,울산 울주군 범서읍 천상리 533,./review/솔고개못.csv,https://place.map.kakao.com/10553466
480,서덕출공원 입구광장,0.0,광장,울산 중구 푸름4길 27 (우)44469,리뷰 없음,https://place.map.kakao.com/27601475
481,골안저수지,0.0,저수지,울산 울주군 언양읍 반송리,리뷰 없음,https://place.map.kakao.com/15147930
482,봉태산,0.0,산,울산 울주군 서생면 명산리 산 82,리뷰 없음,https://place.map.kakao.com/25255279
483,상방저수지,0.0,저수지,울산 울주군 삼남읍 방기리 산 72,./review/상방저수지.csv,https://place.map.kakao.com/7931284
484,시리바위,0.0,바위,울산 북구 어물동,리뷰 없음,https://place.map.kakao.com/7971042
485,상수골못,0.0,저수지,울산 울주군 청량읍 문죽리,리뷰 없음,https://place.map.kakao.com/7928764
486,울산큰애기 관광안내소,0.0,관광안내소,울산 중구 문화의거리 28 1층 (우)44530,리뷰 없음,https://place.map.kakao.com/1083686428
487,약사골,0.0,계곡,울산 중구 약사동,리뷰 없음,https://place.map.kakao.com/25313825
488,울산항일독립운동기념탑,5.0,"탑,비석",울산 남구 달동 497-10,./review/울산항일독립운동기념탑.csv,https://place.map.kakao.com/2016555153
489,복안천,0.0,하천,울산 울주군 두서면 활천리,./review/복안천.csv,https://place.map.kakao.com/10380546
490,걷고싶은중구둘레길 2코스,0.0,도보여행,울산 울주군 범서읍 서사리 산 58,리뷰 없음,https://place.map.kakao.com/26564342
491,율리영축사지,0.0,종교유적지,울산 울주군 청량읍 율리 822,리뷰 없음,https://place.map.kakao.com/12746917
492,도깨비도로,0.0,"관광,명소",울산 울주군 상북면 등억알프스리,리뷰 없음,https://place.map.kakao.com/14678784
493,산음소류지,0.0,저수지,울산 북구 산하동,리뷰 없음,https://place.map.kakao.com/7904382
494,영남알프스종주코스,5.0,등산로,울산 울주군 상북면 등억알프스리 산 220-1,./review/영남알프스종주코스.csv,https://place.map.kakao.com/1611077013
